,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,days_birth,days_employed,work_phone,home_phone,email,occup_type,family_size,begin_month,credit,CODE
3198,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,12009,1912,0,1,0,Sales staff,1.0,2,1.0,F-12009157500.0Commercial associate
3199,F,N,N,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12716,393,1,0,0,Core staff,3.0,20,0.0,F-12716121500.0Working
3200,F,N,Y,1,112500.0,Working,Higher education,Married,With parents,9597,656,0,0,0,Core staff,3.0,3,1.0,F-9597112500.0Working
3201,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20174,0,0,0,0,No job,2.0,49,2.0,F-2017467500.0Pensioner
3202,F,N,N,0,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22182,0,0,0,0,No job,1.0,49,2.0,F-22182108000.0Pensioner
3203,F,N,N,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,13891,248,1,1,0,Core staff,4.0,52,2.0,F-1389167500.0Working
3204,F,N,Y,2,135000.0,Working,Incomplete higher,Married,House / apartment,10598,2175,0,0,1,Sales staff,4.0,3,1.0,F-10598135000.0Working
3205,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10445,249,0,0,0,Laborers,2.0,34,2.0,F-10445135000.0Commercial associate
3206,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13921,2542,0,0,0,Sales staff,2.0,9,2.0,F-13921157500.0Working
3207,M,Y,N,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,14970,7183,0,0,1,Drivers,4.0,19,2.0,M-14970450000.0Working
3208,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,Core staff,1.0,31,1.0,M-11042279000.0State servant
3209,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,10942,412,0,0,0,Drivers,2.0,13,2.0,M-10942270000.0Working
3210,F,Y,N,0,81000.0,Commercial associate,Incomplete higher,Married,House / apartment,17493,2347,1,0,0,No job,2.0,19,2.0,F-1749381000.0Commercial associate
3211,F,N,N,0,450000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,21406,0,0,0,0,No job,2.0,5,2.0,F-21406450000.0Pensioner
3212,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,18447,4632,1,1,0,Cooking staff,2.0,3,0.0,F-18447157500.0Working
3213,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,19452,1218,1,0,0,Sales staff,2.0,18,1.0,F-1945290000.0Working
3214,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,10939,2288,1,0,0,Managers,2.0,15,2.0,F-10939450000.0Working
3215,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,21144,1692,0,0,0,Sales staff,2.0,25,2.0,F-21144225000.0Working
3216,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,11445,3319,0,0,0,Sales staff,2.0,15,0.0,M-11445180000.0Commercial associate
3217,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18573,930,0,1,0,Cooking staff,2.0,3,1.0,F-18573135000.0Working
3218,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,11044,2531,0,0,0,No job,2.0,24,2.0,M-11044180000.0Working
3219,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,18587,195,1,0,0,Cleaning staff,2.0,20,2.0,F-1858749500.0Working
3220,F,N,Y,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,18386,8808,0,0,0,Core staff,1.0,59,2.0,F-1838690000.0Commercial associate
3221,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,16027,5639,0,1,0,Managers,4.0,45,1.0,M-16027360000.0State servant
3222,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,18362,2141,0,0,0,Medicine staff,2.0,22,2.0,M-18362450000.0Commercial associate
3223,F,N,Y,0,247500.0,Commercial associate,Higher education,Widow,House / apartment,23339,1233,0,1,0,No job,1.0,7,0.0,F-23339247500.0Commercial associate
3224,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12418,226,1,1,0,Laborers,4.0,51,2.0,M-12418135000.0Commercial associate
3225,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15150,719,0,0,0,Medicine staff,3.0,42,2.0,F-15150108000.0Commercial associate
3226,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14686,3600,1,0,0,Cooking staff,3.0,16,2.0,F-1468667500.0Working
3227,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,15151,1162,0,0,0,Core staff,3.0,58,2.0,F-1515167500.0State servant
3228,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,12571,451,1,0,1,Drivers,3.0,28,2.0,M-12571112500.0Working
3229,F,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,12740,3504,0,0,0,Core staff,3.0,4,1.0,F-12740292500.0Working
3230,F,N,Y,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,10916,921,0,0,0,Accountants,3.0,31,2.0,F-10916247500.0Commercial associate
3231,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,10597,574,1,0,0,Medicine staff,1.0,3,1.0,F-10597360000.0Working
3232,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,13028,104,0,1,0,Sales staff,4.0,4,1.0,F-13028112500.0Working
3233,M,Y,Y,1,270000.0,Commercial associate,Higher education,Separated,House / apartment,15182,226,0,0,1,High skill tech staff,2.0,45,0.0,M-15182270000.0Commercial associate
3234,F,N,N,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21830,0,0,0,0,No job,1.0,33,2.0,F-2183099000.0Pensioner
3235,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,16680,2477,0,0,0,Managers,3.0,9,2.0,F-16680157500.0Working
3236,M,Y,N,0,270000.0,State servant,Higher education,Single / not married,With parents,13331,3476,0,0,0,Accountants,1.0,29,2.0,M-13331270000.0State servant
3237,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16224,2574,0,0,0,Security staff,2.0,11,0.0,M-16224202500.0Commercial associate
3238,M,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,11898,2446,0,0,0,No job,2.0,53,1.0,M-11898225000.0State servant
3239,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,12790,3329,0,0,1,Core staff,3.0,24,1.0,F-12790337500.0Working
3240,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,8274,742,1,1,0,Laborers,2.0,28,2.0,M-8274202500.0Working
3241,F,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,13619,385,0,0,0,IT staff,1.0,51,2.0,F-13619180000.0Working
3242,F,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,9130,1390,0,1,0,Core staff,1.0,41,2.0,F-9130315000.0Commercial associate
3243,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10454,505,0,0,1,High skill tech staff,4.0,27,1.0,F-10454180000.0Commercial associate
3244,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,20723,0,0,1,0,No job,1.0,19,0.0,F-20723148500.0Pensioner
3245,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,17104,3024,1,0,0,Core staff,2.0,36,2.0,F-1710467500.0State servant
3246,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15563,309,0,0,0,Cooking staff,2.0,54,2.0,F-1556367500.0Working
3247,M,Y,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,18302,2124,0,0,0,Managers,4.0,43,1.0,M-18302202500.0Commercial associate
3248,F,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,0,0,1,Core staff,4.0,31,1.0,F-12745270000.0Working
3249,F,N,N,2,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13596,1323,1,1,0,Core staff,4.0,41,2.0,F-13596108000.0Commercial associate
3250,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,12841,968,0,0,0,Drivers,2.0,26,2.0,M-12841180000.0Working
3251,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,21433,0,0,0,0,No job,1.0,7,2.0,F-21433180000.0Pensioner
3252,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12222,195,0,0,0,Drivers,2.0,4,2.0,M-12222135000.0Working
3253,M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,House / apartment,14967,2403,0,1,0,Managers,3.0,11,2.0,M-14967360000.0Commercial associate
3254,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16505,8377,0,0,0,Laborers,2.0,6,2.0,F-16505135000.0Working
3255,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,14907,2540,0,0,0,Sales staff,2.0,5,2.0,F-14907135000.0Commercial associate
3256,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,9778,2910,1,0,1,Core staff,3.0,7,2.0,F-9778135000.0Commercial associate
3257,F,N,Y,0,265500.0,State servant,Higher education,Married,House / apartment,17622,5564,0,0,0,Managers,2.0,47,2.0,F-17622265500.0State servant
3258,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,10382,1081,0,1,0,Sales staff,3.0,10,2.0,M-10382225000.0Working
3259,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,12522,613,1,0,0,Laborers,1.0,16,1.0,F-12522225000.0Working
3260,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20592,0,0,1,0,No job,2.0,3,1.0,F-2059276500.0Pensioner
3261,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21601,1600,0,1,0,Managers,2.0,11,2.0,M-21601315000.0Commercial associate
3262,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17816,1285,0,0,0,Medicine staff,2.0,12,1.0,F-17816180000.0Commercial associate
3263,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,23734,6067,0,0,0,Managers,2.0,27,2.0,F-23734180000.0Commercial associate
3264,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,10681,2152,0,1,0,Sales staff,1.0,15,2.0,M-10681225000.0Commercial associate
3265,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17937,3054,0,0,0,Medicine staff,1.0,24,1.0,F-17937216000.0Working
3266,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20362,0,0,0,0,No job,2.0,24,2.0,F-2036290000.0Pensioner
3267,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16017,1398,0,0,0,Laborers,2.0,16,2.0,F-16017157500.0Commercial associate
3268,F,N,N,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,13774,2684,0,0,0,Cooking staff,1.0,48,1.0,F-13774180000.0Working
3269,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22142,9046,0,1,0,No job,2.0,10,2.0,F-22142405000.0Commercial associate
3270,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,16868,4161,0,0,0,Laborers,1.0,25,2.0,F-16868202500.0Working
3271,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,12269,196,0,1,0,Medicine staff,2.0,0,1.0,F-12269225000.0State servant
3272,M,Y,Y,0,222750.0,Working,Higher education,Married,House / apartment,16944,1324,0,0,0,Drivers,2.0,58,2.0,M-16944222750.0Working
3273,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,19038,73,0,1,0,No job,2.0,36,2.0,M-19038418500.0Working
3274,F,N,Y,1,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,14408,431,0,0,0,Accountants,2.0,41,2.0,F-14408337500.0Commercial associate
3275,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,19791,3172,0,1,0,No job,1.0,48,1.0,F-1979190000.0Commercial associate
3276,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,With parents,9130,2105,0,0,0,High skill tech staff,1.0,7,2.0,F-913067500.0Working
3277,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15914,5379,0,0,0,Private service staff,1.0,13,2.0,F-15914225000.0Commercial associate
3278,M,Y,Y,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,15427,3307,1,1,0,Drivers,3.0,55,2.0,M-15427198000.0Working
3279,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15941,5830,0,0,0,Managers,2.0,17,2.0,F-15941202500.0Commercial associate
3280,F,N,Y,2,315000.0,State servant,Secondary / secondary special,Separated,Municipal apartment,12134,192,0,0,1,Laborers,3.0,36,0.0,F-12134315000.0State servant
3281,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,18295,0,0,1,0,No job,2.0,31,2.0,M-18295157500.0Pensioner
3282,F,N,N,2,135000.0,Working,Higher education,Civil marriage,House / apartment,13634,6344,1,0,0,Accountants,4.0,53,2.0,F-13634135000.0Working
3283,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,14407,1345,0,0,0,HR staff,1.0,19,2.0,F-14407144000.0Working
3284,M,N,N,0,126000.0,Working,Higher education,Single / not married,House / apartment,12616,1904,1,1,0,Core staff,1.0,9,2.0,M-12616126000.0Working
3285,M,Y,N,0,634500.0,Working,Higher education,Married,House / apartment,17502,2888,1,1,0,Managers,2.0,9,2.0,M-17502634500.0Working
3286,F,N,N,0,450000.0,Working,Higher education,Separated,House / apartment,19046,1002,0,1,0,Core staff,1.0,56,1.0,F-19046450000.0Working
3287,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12175,1463,1,0,0,Core staff,2.0,33,2.0,F-12175135000.0Commercial associate
3288,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,12946,2418,0,0,1,Laborers,3.0,36,1.0,M-12946216000.0Working
3289,F,N,Y,1,157500.0,Working,Incomplete higher,Single / not married,With parents,11496,382,0,0,0,Core staff,2.0,16,0.0,F-11496157500.0Working
3290,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,21664,7077,0,1,0,Core staff,2.0,21,2.0,F-21664202500.0Working
3291,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,13868,415,0,0,0,Laborers,2.0,14,2.0,F-13868112500.0Working
3292,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,9732,134,0,0,0,Low-skill Laborers,4.0,1,1.0,M-9732337500.0Commercial associate
3293,F,N,Y,1,117000.0,Working,Secondary / secondary special,Widow,House / apartment,16997,280,1,1,0,No job,2.0,34,2.0,F-16997117000.0Working
3294,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,12291,1053,0,0,0,No job,2.0,59,2.0,F-12291270000.0Working
3295,F,N,Y,0,103500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,10961,473,0,0,0,Cooking staff,2.0,59,1.0,F-10961103500.0State servant
3296,F,Y,Y,0,180000.0,Commercial associate,Higher education,Widow,House / apartment,19489,5329,0,1,0,Managers,1.0,27,2.0,F-19489180000.0Commercial associate
3297,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,15109,8131,0,0,0,Medicine staff,2.0,17,2.0,F-1510981000.0State servant
3298,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21268,0,0,0,0,No job,1.0,23,2.0,M-21268114750.0Pensioner
3299,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,10671,1266,0,0,0,Private service staff,2.0,4,1.0,F-10671157500.0Working
3300,F,Y,N,3,450000.0,Commercial associate,Higher education,Married,Municipal apartment,13820,1799,0,1,0,Core staff,5.0,24,2.0,F-13820450000.0Commercial associate
3301,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,9036,1191,1,0,0,Laborers,2.0,14,2.0,F-903690000.0Commercial associate
3302,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,16477,2997,0,0,0,Accountants,2.0,59,2.0,F-16477360000.0Commercial associate
3303,M,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,15519,2026,1,0,0,No job,2.0,27,2.0,M-15519135000.0Working
3304,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,10640,1494,1,1,0,Laborers,4.0,22,0.0,M-10640180000.0Working
3305,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14614,563,0,0,0,Laborers,3.0,45,2.0,M-14614202500.0Working
3306,M,N,N,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,17696,412,0,0,0,Laborers,2.0,24,1.0,M-17696202500.0Working
3307,M,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21673,0,0,0,0,No job,1.0,18,2.0,M-21673382500.0Pensioner
3308,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,10586,279,0,0,0,Sales staff,2.0,20,1.0,F-10586157500.0Working
3309,F,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,18434,2483,1,1,0,Managers,3.0,52,2.0,F-18434247500.0Working
3310,M,Y,Y,2,211500.0,Working,Secondary / secondary special,Married,House / apartment,10435,2987,0,0,0,No job,4.0,10,2.0,M-10435211500.0Working
3311,F,Y,N,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10668,401,1,1,0,Sales staff,4.0,10,2.0,F-10668112500.0Working
3312,F,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19321,2389,0,0,1,No job,2.0,8,1.0,F-19321405000.0Commercial associate
3313,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,17152,1359,0,0,0,Drivers,3.0,47,0.0,M-17152135000.0Working
3314,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11084,2697,0,0,0,Managers,2.0,43,2.0,F-11084135000.0Commercial associate
3315,M,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,21244,1770,0,0,0,Managers,2.0,18,2.0,M-21244270000.0Commercial associate
3316,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,10650,3163,0,0,0,Accountants,3.0,15,2.0,F-10650135000.0Working
